sen,label_decode,label,raw_sen
"['曾', '任', '上', '海', '博', '润', '投', '资', '公', '司', '资', '产', '管', '理', '部', '分', '析', '师', '河', '南', '省', '建', '设', '投', '资', '总', '公', '司', '计', '划', '部', '、', '证', '券', '部', '职', '员', '本', '公', '司', '董', '事', '会', '秘', '书', '朱', '小', '雄', '先', '生', '：', '财', '务', '总', '监', '会', '计', '师', '山', '东', '科', '技', '大', '学', '本', '科', '毕', '业']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-EDU', 'E-EDU', 'O', 'O']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 10, 10, 10, 11, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 10, 10, 10, 10, 11, 15, 16, 17, 9, 10, 10, 10, 11, 1, 18, 2, 3, 3, 3, 9, 10, 10, 11, 9, 10, 11, 15, 16, 16, 16, 16, 17, 12, 14, 3, 3]",曾任上海博润投资公司资产管理部分析师河南省建设投资总公司计划部、证券部职员本公司董事会秘书朱小雄先生：财务总监会计师山东科技大学本科毕业
"['曾', '任', '总', '经', '理']","['O', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 9, 10, 11]",曾任总经理
"['2', '0', '0', '2', '年', '到', '2', '0', '1', '2', '年', '任', '广', '东', '诚', '公', '律', '师', '事', '务', '所', '律', '师', '、', '合', '伙', '人', '；', '现', '任', '广', '东', '诚', '公', '律', '师', '事', '务', '所', '律', '师', '、', '主', '任', '；', '西', '安', '银', '行', '股', '份', '有', '限', '公', '司', '监', '事', '；', '深', '圳', '仲', '裁', '委', '员', '会', '仲', '裁', '员']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 17, 9, 11, 3, 9, 10, 11, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 17, 9, 11, 3, 9, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 11, 3, 15, 16, 16, 16, 16, 16, 17, 9, 10, 11]",2002年到2012年任广东诚公律师事务所律师、合伙人；现任广东诚公律师事务所律师、主任；西安银行股份有限公司监事；深圳仲裁委员会仲裁员
"['1', '9', '5', '1', '年', '出', '生', '教', '授', '级', '高', '工']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 9, 10, 10, 10, 11]",1951年出生教授级高工
"['1', '9', '5', '3', '年', '9', '月', '出', '生', '研', '究', '生', '学', '历', '高', '级', '经', '济', '师']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EDU', 'M-EDU', 'M-EDU', 'M-EDU', 'E-EDU', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 13, 13, 13, 14, 9, 10, 10, 10, 11]",1953年9月出生研究生学历高级经济师
"['现', '任', '联', '化', '科', '技', '股', '份', '有', '限', '公', '司', '高', '级', '副', '总', '裁', '、', '董', '事', '会', '秘', '书', '孙', '有', '文', '先', '生']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O', 'O']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11, 3, 9, 10, 10, 10, 11, 1, 18, 2, 3, 3]",现任联化科技股份有限公司高级副总裁、董事会秘书孙有文先生
"['2', '0', '1', '2', '年', '4', '月', '起', '任', '中', '国', '保', '利', '集', '团', '公', '司', '外', '部', '董', '事', '监', '事', '：', '王', '凤', '仙', '女', '汉', '族', '中', '专', '学', '历', '助', '理', '会', '计', '师', '职', '称', '中', '共', '党', '员']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-TITLE', 'E-TITLE', 'O', 'B-NAME', 'M-NAME', 'E-NAME', 'O', 'B-RACE', 'E-RACE', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11, 9, 11, 3, 1, 18, 2, 3, 7, 8, 12, 13, 13, 14, 9, 10, 10, 10, 11, 3, 3, 9, 10, 10, 11]",2012年4月起任中国保利集团公司外部董事监事：王凤仙女汉族中专学历助理会计师职称中共党员
"['曾', '任', '吉', '林', '天', '宝', '矿', '机', '修', '厂', '技', '术', '员', '四', '川', '内', '江', '电', '力', '厂', '技', '术', '员', '钢', '铁', '研', '究', '总', '院', '冶', '金', '研', '究', '室', '主', '任', '、', '高', '级', '工', '程', '师', '钢', '铁', '研', '究', '总', '院', '常', '务', '副', '院', '长', '、', '研', '究', '员', '北', '矿', '磁', '材', '科', '技', '股', '份', '有', '限', '公', '司', '第', '一', '届', '董', '事', '会', '董', '事']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 17, 9, 10, 11, 15, 16, 16, 16, 16, 16, 17, 9, 10, 11, 15, 16, 16, 16, 16, 17, 9, 10, 10, 10, 10, 10, 11, 3, 9, 10, 10, 10, 11, 15, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11, 3, 9, 10, 11, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 10, 10, 10, 11]",曾任吉林天宝矿机修厂技术员四川内江电力厂技术员钢铁研究总院冶金研究室主任、高级工程师钢铁研究总院常务副院长、研究员北矿磁材科技股份有限公司第一届董事会董事
"['1', '9', '6', '2', '年', '3', '月', '出', '生', '大', '学', '本', '科', '注', '册', '化', '工', '师', '教', '授', '级', '高', '级', '工', '程', '师']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 13, 13, 14, 9, 10, 10, 10, 11, 9, 10, 10, 10, 10, 10, 10, 11]",1962年3月出生大学本科注册化工师教授级高级工程师
"['现', '任', '国', '资', '公', '司', '战', '略', '策', '划', '部', '经', '理', '郭', '建', '堂', '先', '生', '中', '国', '国', '籍', '高', '级', '经', '济', '师', '中', '共', '党', '员']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'B-CONT', 'M-CONT', 'M-CONT', 'E-CONT', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 15, 16, 16, 17, 9, 10, 10, 10, 10, 10, 11, 1, 18, 2, 3, 3, 4, 5, 5, 6, 9, 10, 10, 10, 11, 9, 10, 10, 11]",现任国资公司战略策划部经理郭建堂先生中国国籍高级经济师中共党员
"['曾', '任', '北', '京', '武', '装', '部', '队', '装', '甲', '兵', '训', '练', '基', '地', '技', '师', '、', '教', '员', '、', '合', '肥', '江', '淮', '汽', '车', '制', '造', '厂', '纪', '检', '办', '主', '任', '、', '江', '汽', '集', '团', '人', '事', '部', '部', '长', '等', '职']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 11, 3, 9, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11, 3, 15, 16, 16, 17, 9, 10, 10, 10, 11, 3, 3]",曾任北京武装部队装甲兵训练基地技师、教员、合肥江淮汽车制造厂纪检办主任、江汽集团人事部部长等职
"['任', '中', '国', '国', '际', '贸', '易', '促', '进', '委', '员', '会', '机', '械', '行', '业', '分', '会', '第', '一', '副', '会', '长', '；', '2', '0', '0', '4', '年', '1', '2', '月', '至', '今']","['O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",任中国国际贸易促进委员会机械行业分会第一副会长；2004年12月至今
"['担', '任', '公', '司', '全', '资', '子', '公', '司', '制', '造', '部', '经', '理']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 15, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11]",担任公司全资子公司制造部经理
"['1', '9', '6', '7', '年', '出', '生', '中', '国', '香', '港', '硕', '士', '学', '历']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'M-LOC', 'M-LOC', 'E-LOC', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU']","[3, 3, 3, 3, 3, 3, 3, 24, 25, 25, 26, 12, 13, 13, 14]",1967年出生中国香港硕士学历
"['现', '任', '本', '公', '司', '监', '事', '、', '电', '解', '一', '分', '厂', '经', '理']","['O', 'O', 'B-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE']","[3, 3, 15, 16, 17, 9, 11, 3, 15, 16, 16, 16, 17, 9, 11]",现任本公司监事、电解一分厂经理
"['2', '0', '0', '0', '年', '至', '今', '就', '职', '于', '中', '国', '华', '融']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 17]",2000年至今就职于中国华融
"['1', '9', '7', '0', '年', '-', '1', '9', '7', '8', '年', '在', '内', '蒙', '古', '呼', '和', '浩', '特', '铁', '路', '局', '工', '人', '文', '化', '宫', '担', '任', '文', '艺', '辅', '导', '员', '；', '1', '9', '7', '8', '年', '-', '1', '9', '9', '4', '年', '任', '中', '国', '铁', '路', '文', '工', '团', '歌', '舞', '团', '国', '家', '二', '级', '演', '奏', '员', '；', '1', '9', '9', '4', '年', '-', '2', '0', '0', '4', '年', '任', '北', '京', '中', '德', '行', '投', '资', '顾', '问', '有', '限', '公', '司', '董', '事', '长', '；', '2', '0', '0', '4', '年', '至', '今', '任', '星', '光', '浩', '华', '（', '北', '京', '）', '投', '资', '有', '限', '公', '司', '董', '事', '长', '；', '2', '0', '0', '1', '年', '至', '今', '任', '北', '京', '万', '恒', '置', '业', '房', '地', '产', '开', '发', '有', '限', '公', '司', '总', '经', '理', '占', '磊', '男', '汉', '族']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'E-NAME', 'O', 'B-RACE', 'E-RACE']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 3, 3, 9, 10, 10, 10, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 10, 10, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 11, 1, 2, 3, 7, 8]",1970年-1978年在内蒙古呼和浩特铁路局工人文化宫担任文艺辅导员；1978年-1994年任中国铁路文工团歌舞团国家二级演奏员；1994年-2004年任北京中德行投资顾问有限公司董事长；2004年至今任星光浩华（北京）投资有限公司董事长；2001年至今任北京万恒置业房地产开发有限公司总经理占磊男汉族
"['曾', '任', '江', '苏', '盐', '城', '市', '政', '法', '干', '校', '干', '部', '、', '首', '都', '经', '贸', '大', '学', '讲', '师', '；', '现', '任', '北', '京', '市', '金', '诚', '律', '师', '事', '务', '所', '高', '级', '合', '伙', '人', '、', '律', '师', '北', '京', '理', '工', '中', '兴', '股', '份', '有', '限', '公', '司', '董', '事', '方', '慎', '非', '男', '广', '东', '南', '洋', '电', '缆', '集', '团', '股', '份', '有', '限', '公', '司', '总', '工', '程', '师', '本', '科', '学', '历', '高', '级', '工', '程', '师']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 17, 9, 11, 3, 15, 16, 16, 16, 16, 17, 9, 11, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11, 3, 9, 11, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 11, 1, 18, 2, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11, 12, 13, 13, 14, 9, 10, 10, 10, 11]",曾任江苏盐城市政法干校干部、首都经贸大学讲师；现任北京市金诚律师事务所高级合伙人、律师北京理工中兴股份有限公司董事方慎非男广东南洋电缆集团股份有限公司总工程师本科学历高级工程师
"['历', '任', '鄞', '县', '电', '子', '门', '窗', '厂', '党', '支', '部', '书', '记', '、', '鄞', '县', '彩', '印', '包', '装', '用', '品', '公', '司', '党', '支', '部', '书', '记', '、', '宁', '波', '东', '方', '印', '业', '有', '限', '公', '司', '党', '总', '支', '书', '记', '、', '浙', '江', '广', '博', '文', '具', '发', '展', '有', '限', '公', '司', '党', '总', '支', '书', '记']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 15, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11]",历任鄞县电子门窗厂党支部书记、鄞县彩印包装用品公司党支部书记、宁波东方印业有限公司党总支书记、浙江广博文具发展有限公司党总支书记
"['2', '0', '0', '3', '年', '7', '月', '至', '2', '0', '1', '1', '年', '1', '2', '月', '东', '风', '汽', '车', '股', '份', '有', '限', '公', '司', '商', '品', '研', '发', '院', '院', '长', '；', '2', '0', '0', '5', '年', '8', '月', '至', '2', '0', '0', '7', '年', '9', '月', '东', '风', '汽', '车', '股', '份', '有', '限', '公', '司', '商', '品', '研', '发', '院', '党', '委', '书', '记']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11]",2003年7月至2011年12月东风汽车股份有限公司商品研发院院长；2005年8月至2007年9月东风汽车股份有限公司商品研发院党委书记
"['生', '于', '1', '9', '6', '6', '年', '1', '月', '研', '究', '生', '高', '级', '会', '计', '师']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EDU', 'M-EDU', 'E-EDU', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 13, 14, 9, 10, 10, 10, 11]",生于1966年1月研究生高级会计师
"['1', '9', '6', '2', '年', '2', '月', '出', '生', '大', '专', '学', '历']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 13, 13, 14]",1962年2月出生大专学历
"['原', '梅', '花', '集', '团', '董', '事', '长']","['O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE']","[3, 15, 16, 16, 17, 9, 10, 11]",原梅花集团董事长
"['上', '海', '）', '独', '立', '董', '事']","['O', 'O', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 9, 10, 10, 11]",上海）独立董事
