sen,label_decode,label,raw_sen,length,start
"['6', '.', '2', '误', '刺', '动', '脉', '时', '的', '处', '置', '措', '施', '如', '果', '发', '现', '有', '鲜', '红', '色', '的', '血', '液', '快', '速', '流', '出']","['O', 'O', 'O', 'B-A1类-以穿刺部位出血为主要表现的不良反应', 'I-A1类-以穿刺部位出血为主要表现的不良反应', 'I-A1类-以穿刺部位出血为主要表现的不良反应', 'I-A1类-以穿刺部位出血为主要表现的不良反应', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 112, 113, 113, 113, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",6.2误刺动脉时的处置措施如果发现有鲜红色的血液快速流出,28,0
"['6', '.', '2', '.', '1', '5', '性', '行', '为']","['O', 'O', 'O', 'O', 'O', 'O', 'B-献血者分类', 'I-献血者分类', 'I-献血者分类']","[0, 3, 3, 3, 3, 3, 3, 14, 15, 15, 1]",6.2.15性行为,9,0
"['本', '标', '准', '起', '草', '单', '位', '北', '京', '大', '学', '第', '一', '医', '院', '、', '国', '家', '卫', '生', '健', '康', '委', '医', '院', '管', '理', '研', '究', '所', '、', '中', '国', '疾', '病', '预', '防', '控', '制', '中', '心', '、', '中', '南', '大', '学', '湘', '雅', '医', '院', '、', '山', '东', '省', '立', '医', '院', '、', '中', '国', '人', '民', '解', '放', '军', '空', '军', '总', '医', '院', '、', '安', '徽', '医', '科', '大', '学', '第', '一', '附', '属', '医', '院', '、', '浙', '江', '省', '疾', '病', '预', '防', '控', '制', '中', '心', '、', '中', '国', '人', '民', '解', '放', '军', '南', '京', '总', '医', '院', '、', '四', '川', '大', '学', '华', '西', '医', '院', '、', '北', '京', '大', '学', '人', '民', '医', '院', '、', '北', '京', '大', '学', '口', '腔', '医', '院', '、', '北', '京', '大', '学', '第', '三', '医', '院', '、', '中', '国', '医', '学', '科', '学', '院', '北', '京', '协', '和', '医', '院', '、', '贵', '州', '省', '人', '民', '医', '院', '、', '北', '京', '地', '坛', '医', '院', '、', '中', '国', '人', '民', '解', '放', '军', '第', '一', '一', '三', '医', '院', '、', '北', '京', '市', '卫', '生', '监', '督', '所', '、', '湖', '南', '省', '疾', '病', '预', '防', '控', '制', '中', '心', '。']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 80, 81, 81, 81, 81, 81, 81, 81, 3, 80, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 3, 80, 81, 81, 81, 81, 81, 81, 81, 81, 81, 3, 80, 81, 81, 81, 81, 81, 81, 81, 3, 80, 81, 81, 81, 81, 81, 3, 80, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 3, 80, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 3, 80, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 3, 80, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 3, 80, 81, 81, 81, 81, 81, 81, 81, 3, 80, 81, 81, 81, 81, 81, 81, 81, 3, 80, 81, 81, 81, 81, 81, 81, 81, 3, 80, 81, 81, 81, 81, 81, 81, 81, 3, 80, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 3, 80, 81, 81, 81, 81, 81, 81, 3, 80, 81, 81, 81, 81, 81, 3, 80, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 3, 80, 81, 81, 81, 81, 81, 81, 81, 3, 80, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 3, 1]",本标准起草单位北京大学第一医院、国家卫生健康委医院管理研究所、中国疾病预防控制中心、中南大学湘雅医院、山东省立医院、中国人民解放军空军总医院、安徽医科大学第一附属医院、浙江省疾病预防控制中心、中国人民解放军南京总医院、四川大学华西医院、北京大学人民医院、北京大学口腔医院、北京大学第三医院、中国医学科学院北京协和医院、贵州省人民医院、北京地坛医院、中国人民解放军第一一三医院、北京市卫生监督所、湖南省疾病预防控制中心。,209,0
"['b', ')', '呼', '吸', '加', '快']","['O', 'O', 'B-症状', 'I-症状', 'I-症状', 'I-症状']","[0, 3, 3, 38, 39, 39, 39, 1]",b)呼吸加快,6,0
"['1', '9', '血', '液', '收', '费', '的', '标', '准', '是', '什', '么', '?', '（', '制', '度', '类', '-', '概', '念', '型', '）', '关', '于', '血', '液', '收', '费']","['O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 12, 13, 13, 13, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",19血液收费的标准是什么?（制度类-概念型）关于血液收费,28,0
"['d', ')', '松', '开', '或', '脱', '去', '紧', '身', '衣', '服']","['O', 'O', 'B-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施']","[0, 3, 3, 144, 145, 145, 145, 145, 145, 145, 145, 145, 1]",d)松开或脱去紧身衣服,11,0
"['3', '.', '2', '6', '单', '采', '粒', '细', '胞', 'a', 'p', 'h', 'e', 'r', 'e', 's', 'i', 's']","['O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 58, 59, 59, 59, 59, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",3.26单采粒细胞apheresis,18,0
"['\u2002', '3', '.', '2', '2', '单', '采', '新', '鲜', '冰', '冻', '血', '浆', '\u2002', '\u2002', 'a', 'p', 'h', 'e', 'r', 'e', 's', 'i', 's', '\u2002', 'f', 'r', 'e', 's', 'h', '\u2002', 'f', 'r', 'o', 'z', 'e', 'n', '\u2002', 'p', 'l', 'a', 's', 'm', 'a', '\u2002', '使', '用', '血', '细', '胞', '分', '离', '机', '载', '全', '封', '闭', '的', '条', '件', '下', '自', '动', '将', '符', '合', '要', '求', '的', '献', '血', '者', '血', '液', '中', '的', '血', '浆', '分', '离', '出', '兵', '在', '6', 'h', '内', '速', '冻', '呈', '固', '态', '的', '单', '采', '成', '分', '血']","['O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 58, 59, 59, 59, 59, 59, 59, 59, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]", 3.22单采新鲜冰冻血浆  apheresis fresh frozen plasma 使用血细胞分离机载全封闭的条件下自动将符合要求的献血者血液中的血浆分离出兵在6h内速冻呈固态的单采成分血,97,0
"['7', '.', '4', '脉', '搏', '∶', '6', '0', '次', '/', 'm', 'i', 'n', '～', '1', '0', '0', '次', '/', 'm', 'i', 'n']","['O', 'O', 'O', 'B-项目', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 12, 13, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",7.4脉搏∶60次/min～100次/min,22,0
"['1', '.', '5', '献', '血', '前', '告', '知', '献', '血', '前', '应', '通', '过', '文', '字', '资', '料', '或', '口', '头', '解', '释', '告', '知', '献', '血', '者', '有', '关', '血', '液', '安', '全', '知', '识']","['O', 'O', 'O', 'B-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 48, 49, 49, 49, 49, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",1.5献血前告知献血前应通过文字资料或口头解释告知献血者有关血液安全知识,36,0
"['6', '洗', '手', '与', '卫', '生', '手', '消', '毒', '6', '.', '1', '洗', '手', '与', '卫', '生', '手', '消', '毒', '指', '征', '6', '.', '1', '.', '1', '下', '列', '情', '况', '医', '务', '人', '员', '应', '洗', '手', '和', '/', '或', '使', '用', '手', '消', '毒', '剂', '进', '行', '卫', '生', '手', '消', '毒']","['O', 'B-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'O', 'O', 'O', 'B-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 148, 149, 149, 149, 149, 149, 149, 149, 3, 3, 3, 148, 149, 149, 149, 149, 149, 149, 149, 149, 149, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",6洗手与卫生手消毒6.1洗手与卫生手消毒指征6.1.1下列情况医务人员应洗手和/或使用手消毒剂进行卫生手消毒,54,0
"['f', ')', '恶', '心', '/', '呕', '吐']","['O', 'O', 'B-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状']","[0, 3, 3, 38, 39, 39, 39, 39, 1]",f)恶心/呕吐,7,0
"['1', '.', '7', '一', '般', '检', '查', '按', '照', '献', '血', '者', '健', '康', '检', '查', '要', '求']","['O', 'O', 'O', 'B-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 48, 49, 49, 49, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",1.7一般检查按照献血者健康检查要求,18,0
"['a', ')', '1', '级', '肯', '定', '相', '关']","['O', 'O', 'B-献血相关性评估', 'I-献血相关性评估', 'I-献血相关性评估', 'I-献血相关性评估', 'I-献血相关性评估', 'I-献血相关性评估']","[0, 3, 3, 126, 127, 127, 127, 127, 127, 1]",a)1级肯定相关,8,0
"['1', '8', '单', '采', '血', '小', '板', '捐', '献', '者', '应', '符', '合', '哪', '些', '体', '检', '条', '件', '？', '（', '制', '度', '类', '-', '概', '念', '型', '）', '1', '.', '男', '性', '体', '重']","['O', 'O', 'B-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目']","[0, 3, 3, 14, 15, 15, 15, 15, 15, 15, 15, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 13, 1]",18单采血小板捐献者应符合哪些体检条件？（制度类-概念型）1.男性体重,35,0
"['f', ')', '疼', '痛', '或', '不', '适', '的', '刺', '激', '（', '如', '静', '脉', '穿', '刺', '尤', '其', '是', '静', '脉', '穿', '刺', '不', '顺', '利', '时', '或', '者', '看', '到', '别', '人', '发', '生', '献', '血', '不', '良', '反', '应', '时', '）']","['O', 'O', 'O', 'O', 'O', 'B-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'O', 'O', 'O', 'B-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'O', 'O']","[0, 3, 3, 3, 3, 3, 140, 141, 141, 141, 141, 3, 3, 3, 3, 3, 3, 3, 3, 3, 140, 141, 141, 141, 141, 141, 141, 3, 3, 3, 140, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 3, 3, 1]",f)疼痛或不适的刺激（如静脉穿刺尤其是静脉穿刺不顺利时或者看到别人发生献血不良反应时）,43,0
"['3', '.', '2', '7', 'D', '值', 'v', 'a', 'l', 'u', 'e']","['O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'B-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名']","[0, 3, 3, 3, 3, 58, 59, 20, 21, 21, 21, 21, 1]",3.27D值value,11,0
"['2', '5', '血', '液', '是', '怎', '样', '形', '成', '的', '？', '（', '知', '识', '类', '-', '血', '液', '概', '念', '型', '）', '血', '液', '的', '生', '成', '很', '有', '趣']","['O', 'O', 'B-人体组织', 'I-人体组织', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 28, 29, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",25血液是怎样形成的？（知识类-血液概念型）血液的生成很有趣,30,0
"['3', '.', '1', '0', '灭', '菌', '剂', 's', 't', 'e', 'r', 'i', 'l', 'a', 'n', 't']","['O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'B-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名']","[0, 3, 3, 3, 3, 58, 59, 59, 20, 21, 21, 21, 21, 21, 21, 21, 21, 1]",3.10灭菌剂sterilant,16,0
"['3', '.', '6', '高', '效', '消', '毒', '剂', 'h', 'i', 'g', 'h', '-', '-', 'e', 'f', 'f', 'i', 'c', 'a', 'c', 'y']","['O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 58, 59, 59, 59, 59, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",3.6高效消毒剂high--efficacy,22,0
"['3', '.', '1', '.', '2', '.', '4', '手', '臂', '疼', '痛']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-A2类-以疼痛为主要表现的不良反应', 'I-A2类-以疼痛为主要表现的不良反应', 'I-A2类-以疼痛为主要表现的不良反应', 'I-A2类-以疼痛为主要表现的不良反应']","[0, 3, 3, 3, 3, 3, 3, 3, 114, 115, 115, 115, 1]",3.1.2.4手臂疼痛,11,0
"['3', '7', 'R', 'h', '血', '型', '是', '如', '何', '遗', '传', '的', '?', '（', '知', '识', '类', '-', '血', '液', '概', '念', '型', '）', 'R', 'h', 'D', '(', '-', ')', '基', '因', '是', '隐', '性', '基', '因']","['O', 'O', 'B-血型', 'I-血型', 'I-血型', 'I-血型', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 30, 31, 31, 31, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",37Rh血型是如何遗传的?（知识类-血液概念型）RhD(-)基因是隐性基因,37,0
"['①', '轻', '度', '不', '良', '反', '应', 'a', '）', '立', '即', '暂', '停', '采', '血']","['O', 'B-严重程度评估', 'I-严重程度评估', 'I-严重程度评估', 'I-严重程度评估', 'I-严重程度评估', 'I-严重程度评估', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 124, 125, 125, 125, 125, 125, 3, 3, 3, 3, 3, 3, 3, 3, 1]",①轻度不良反应a）立即暂停采血,15,0
"['9', '.', '2', '.', '2', '单', '采', '血', '小', '板', '献', '血', '间', '隔']","['O', 'O', 'O', 'O', 'O', 'B-献血间隔', 'I-献血间隔', 'I-献血间隔', 'I-献血间隔', 'I-献血间隔', 'I-献血间隔', 'I-献血间隔', 'I-献血间隔', 'I-献血间隔']","[0, 3, 3, 3, 3, 3, 72, 73, 73, 73, 73, 73, 73, 73, 73, 1]",9.2.2单采血小板献血间隔,14,0
"['在', '夏', '季', '献', '血', '者', '从', '使', '用', '空', '调', '的', '室', '内', '献', '血', '场', '所', '走', '到', '室', '外', '炎', '热', '环', '境', '）', '或', '环', '境', '闷', '热']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 140, 141, 141, 141, 1]",在夏季献血者从使用空调的室内献血场所走到室外炎热环境）或环境闷热,32,0
"['3', '.', '3', '卫', '生', '手', '消', '毒', 'a', 'n', 't', 'i', 's', 'e', 'p', 't', 'i', 'c']","['O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 58, 59, 59, 59, 59, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",3.3卫生手消毒antiseptic,18,0
"['本', '标', '准', '主', '要', '起', '草', '人', '潘', '柏', '申', '、', '郭', '玮', '、', '王', '蓓', '丽', '、', '徐', '建', '鸣', '、', '郝', '晓', '柯', '、', '赵', '菁', '、', '宋', '锦', '平', '、', '陈', '惠', '超', '、', '吴', '燕', '、', '赵', '敏', '、', '穆', '润', '清']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-起草人', 'I-起草人', 'I-起草人', 'O', 'B-起草人', 'I-起草人', 'O', 'B-起草人', 'I-起草人', 'I-起草人', 'O', 'B-起草人', 'I-起草人', 'I-起草人', 'O', 'B-起草人', 'I-起草人', 'I-起草人', 'O', 'B-起草人', 'I-起草人', 'O', 'B-起草人', 'I-起草人', 'I-起草人', 'O', 'B-起草人', 'I-起草人', 'I-起草人', 'O', 'B-起草人', 'I-起草人', 'O', 'B-起草人', 'I-起草人', 'O', 'B-起草人', 'I-起草人', 'I-起草人']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 82, 83, 83, 3, 82, 83, 3, 82, 83, 83, 3, 82, 83, 83, 3, 82, 83, 83, 3, 82, 83, 3, 82, 83, 83, 3, 82, 83, 83, 3, 82, 83, 3, 82, 83, 3, 82, 83, 83, 1]",本标准主要起草人潘柏申、郭玮、王蓓丽、徐建鸣、郝晓柯、赵菁、宋锦平、陈惠超、吴燕、赵敏、穆润清,47,0
"['2', '血', '液', '采', '集', '2', '.', '1', '导', '则', '经', '过', '健', '康', '检', '查', '适', '合', '献', '血', '的', '献', '血', '者', '进', '入', '血', '液', '采', '集', '环', '节']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-血液采集', 'I-血液采集', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 50, 51, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",2血液采集2.1导则经过健康检查适合献血的献血者进入血液采集环节,32,0
"['3', '.', '1', '固', '定', '无', '偿', '献', '血', '者', 'r', 'e', 'g', 'u', 'l', 'a', 'r', 'n', 'o', 'n', '-', 'r', 'e', 'm', 'i', 'i', 'n', 'e', 'r', 'a', 't', 'e', 'd', 'v', 'o', 'l', 'u', 'n', 't', 'a', 'r', 'y', 'b', 'l', 'o', 'o', 'd', 'd', 'o', 'n', 'o', 'r']","['O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 58, 59, 59, 59, 59, 59, 59, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",3.1固定无偿献血者regularnon-remiineratedvoluntaryblooddonor,52,0
